4digit,cl
9632,0.8590585589408875
9633,0.8253620266914368
9634,0.7908646464347839
9635,0.7457210421562195
9636,0.7140440940856934
9637,0.6834890842437744
9638,0.6504939794540405
9639,0.601496160030365
9640,0.569732129573822
9641,0.5392598509788513
9642,0.5078406929969788
9643,0.4731695353984833
9644,0.41512709856033325
9645,0.38284650444984436
9646,0.35192039608955383
9647,0.32061997056007385
9648,0.2880605161190033
9649,0.2516558766365051
9650,0.18122495710849762
9651,0.14866510033607483
9652,0.11738581955432892
9653,0.08703841269016266
9654,0.05688035860657692
9655,0.025956416502594948
9705,1.4570716619491577
9706,1.4376533031463623
9707,1.4163299798965454
9709,1.4016423225402832
9710,1.4050976037979126
9711,1.4032162427902222
9712,1.3916172981262207
9713,1.3789972066879272
9714,1.3629482984542847
9715,1.341049313545227
9716,1.3183906078338623
9717,1.2919880151748657
9718,1.2663984298706055
9719,1.2419954538345337
9720,1.2139897346496582
9721,1.1862941980361938
9722,1.16036057472229
9723,1.1331079006195068
9724,1.0999408960342407
9725,1.072986364364624
9726,1.046573519706726
9727,1.019897699356079
9728,0.9867851734161377
9729,0.9603721499443054
9730,0.9340043663978577
9731,0.9069721102714539
9732,0.8712325692176819
9733,0.8401964902877808
9734,0.8123420476913452
9735,0.7839375734329224
9736,0.7528719305992126
9737,0.7092006802558899
9738,0.678573727607727
9739,0.6488699913024902
9740,0.6172009110450745
9741,0.5706324577331543
9742,0.5360191464424133
9743,0.5037943720817566
9744,0.4713676869869232
9745,0.42986351251602173
9746,0.3845389187335968
9747,0.34071606397628784
9748,0.2852519750595093
9749,0.24769173562526703
9750,0.20642483234405518
9752,0.10397651791572571
9753,0.06766490638256073
9754,0.028001023456454277
9805,1.4648865461349487
9806,1.4446728229522705
9807,1.4249812364578247
9808,1.4051676988601685
9809,1.3881031274795532
9810,1.3777225017547607
9811,1.3660954236984253
9812,1.3555395603179932
9813,1.3407577276229858
9814,1.3232349157333374
9815,1.3082389831542969
9816,1.290827989578247
9817,1.2729194164276123
9818,1.2517558336257935
9819,1.2297569513320923
9820,1.2100369930267334
9821,1.1897125244140625
9822,1.1680711507797241
9823,1.1444741487503052
9824,1.1156977415084839
9825,1.091618537902832
9826,1.0676755905151367
9827,1.0424132347106934
9828,1.0113930702209473
9829,0.98114013671875
9830,0.9537600874900818
9831,0.9260643124580383
9832,0.8916360139846802
9833,0.8572278618812561
9834,0.8264733552932739
9835,0.7932495474815369
9836,0.7511454820632935
9837,0.7094720602035522
9838,0.6686456203460693
9839,0.6215714812278748
9840,0.5808958411216736
9841,0.5386186242103577
9842,0.4866040349006653
9843,0.4435482621192932
9844,0.38652303814888
9845,0.34254491329193115
9846,0.29657045006752014
9847,0.23251186311244965
9848,0.18737414479255676
9849,0.13930000364780426
9850,0.06583425402641296
9851,0.01839061826467514
9906,1.427746057510376
9907,1.4058078527450562
9908,1.3776743412017822
9909,1.354793906211853
9910,1.3363453149795532
9911,1.3182885646820068
9912,1.2968746423721313
9913,1.2772473096847534
9914,1.2591991424560547
9915,1.238014578819275
9916,1.2123448848724365
9917,1.182329773902893
9918,1.1545897722244263
9919,1.1260783672332764
9920,1.0975412130355835
9921,1.0588573217391968
9922,1.0195297002792358
9923,0.9807981252670288
9924,0.9362480044364929
9925,0.8891045451164246
9926,0.8422287702560425
9927,0.7891157269477844
9928,0.7339584231376648
9929,0.6804478764533997
9930,0.6248164176940918
9931,0.5658472776412964
9932,0.5100862383842468
9933,0.4467533826828003
9934,0.38698750734329224
9935,0.3216087222099304
9936,0.2553871273994446
9937,0.19069716334342957
9938,0.1282951533794403
9939,0.05696511268615723
